injection_id,tic,sector,camera,ccd,tessmag,aperture,signal_family,period_d,t0_d,t0_bjd,duration_min,depth,baseline,n_cadences,n_quality_zero,n_in_transit,n_good_in_transit,split,label,label_source,source_export_h5,source_target_group,h5_group
inj_000659,1551659768,56,4,2,17.40565883886714,DET_FLUX,roche_boundary,0.34435704222922536,2845.626428333871,2459845.626428334,11.090488251347379,0.06505865649005943,1.0,11775,11775,262,262,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551659768,/injections/inj_000659
inj_000660,198178353,56,4,4,17.34555802728966,DET_FLUX,wd1856_like,1.651132077193723,2834.566682381212,2459834.566682381,6.7019551694630355,0.3584928705495263,0.9999999701976776,11775,10554,34,32,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000198178353,/injections/inj_000660
inj_000661,1551566503,56,4,1,20.01195502905756,DET_FLUX,short_deep,0.3217915289207912,2840.166695971189,2459840.166695971,17.962733940222662,0.0554198806942709,1.0,11775,11608,445,440,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551566503,/injections/inj_000661
inj_000662,1551549633,56,4,1,19.48170462599276,DET_FLUX,roche_boundary,0.27325641640997117,2827.6863912511667,2459827.686391251,13.668876200331058,0.19599682163485999,0.9999999701976776,11775,11570,406,398,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551549633,/injections/inj_000662
inj_000663,1551525181,56,4,1,18.09564286538071,DET_FLUX,wd1856_like,1.3620178074862759,2835.71146769592,2459835.711467696,7.4794488162045925,0.46078838465519084,1.0000000298023224,11775,11590,47,47,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551525181,/injections/inj_000663
inj_000664,1271203540,56,4,4,19.96578155910226,DET_FLUX,short_deep,1.1768642588218174,2833.8689290707857,2459833.868929071,3.396997023503713,0.30623697068125233,1.0000000298023224,11775,10630,23,21,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001271203540,/injections/inj_000664
inj_000665,1551617557,56,4,2,20.09286747265964,DET_FLUX,roche_boundary,0.2735511916755164,2827.1651007820815,2459827.165100782,11.26150560600842,0.2562731004846851,1.0,11775,11599,332,328,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551617557,/injections/inj_000665
inj_000666,1551456101,56,4,1,18.96010215132587,DET_FLUX,wd1856_like,1.3959504259282454,2850.650632634413,2459850.6506326343,5.460357562045211,0.4065134979487458,1.0,11775,11594,33,33,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551456101,/injections/inj_000666
inj_000667,1201110719,56,4,4,18.59487395904743,DET_FLUX,short_deep,0.6353633601270952,2837.336220550685,2459837.336220551,19.0186030706582,0.21892559725903676,1.0,11775,10633,241,218,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201110719,/injections/inj_000667
inj_000668,1551604913,56,4,2,17.69185517257949,DET_FLUX,roche_boundary,0.2792242302500775,2830.469562009125,2459830.469562009,8.793205189548628,0.14605240273890438,1.0,11775,11695,259,259,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551604913,/injections/inj_000668
inj_000669,1551715872,56,4,2,18.97117563862483,DET_FLUX,wd1856_like,1.0853305433894176,2827.1740574679006,2459827.174057468,8.568006040648871,0.3835470173283408,1.0,11775,11775,64,64,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551715872,/injections/inj_000669
inj_000670,1551640516,56,4,2,18.6930864919705,DET_FLUX,short_deep,0.9171239539994996,2831.9100164466486,2459831.910016447,18.053719012180096,0.22477929137697147,1.0,11775,11775,162,162,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551640516,/injections/inj_000670
inj_000671,1551363431,56,4,1,20.02156572371203,DET_FLUX,roche_boundary,0.2904525654342765,2828.4093620937892,2459828.409362094,6.879607104525892,0.09300380941935214,1.0,11775,11677,194,192,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551363431,/injections/inj_000671
inj_000672,611160595,56,1,4,19.77475000371204,DET_FLUX,wd1856_like,1.303185035051342,2844.7444036831425,2459844.744403683,7.6328073317090475,0.17476035231051745,1.0,11775,11573,48,48,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000611160595,/injections/inj_000672
inj_000673,1551461570,56,4,1,19.90109712126146,DET_FLUX,short_deep,0.24252633389608205,2836.0010478307686,2459836.0010478306,3.1484003753509526,0.4198262570553567,0.9999999701976776,11775,11590,107,105,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551461570,/injections/inj_000673
inj_000674,1201294972,56,4,3,19.2057163298766,DET_FLUX,roche_boundary,0.2539400248700572,2841.5765268206674,2459841.5765268207,11.469249140507761,0.14642580329056623,1.0,11775,10067,367,311,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201294972,/injections/inj_000674
inj_000675,1551484602,56,4,1,19.86473095209147,DET_FLUX,wd1856_like,1.568054437604023,2830.896527166451,2459830.8965271665,4.33604955008385,0.0641935517855345,1.0,11775,11596,24,24,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551484602,/injections/inj_000675
inj_000676,1551339791,56,4,1,19.25265990141896,DET_FLUX,short_deep,0.6078167378332606,2828.257336327261,2459828.2573363273,5.174903044639253,0.08757995905322513,1.0,11775,11615,65,64,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551339791,/injections/inj_000676
inj_000677,1551511150,56,4,1,18.82831372743926,DET_FLUX,roche_boundary,0.24902095480205297,2847.5243544990262,2459847.524354499,10.820708708483169,0.03471373284271372,1.0,11775,11609,353,350,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551511150,/injections/inj_000677
inj_000678,611160563,56,1,4,19.59820458659073,DET_FLUX,wd1856_like,1.6661031830690876,2836.360775142079,2459836.360775142,5.4429369644672505,0.3075151168016066,1.0,11775,11574,30,30,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000611160563,/injections/inj_000678
inj_000679,1201113947,56,4,4,18.81899994521759,DET_FLUX,short_deep,0.9608689062347014,2842.6209072684455,2459842.6209072685,14.647336257896958,0.3557260304697413,1.0,11775,10975,128,119,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201113947,/injections/inj_000679
inj_000680,1271204521,56,4,4,19.4857100367715,DET_FLUX,roche_boundary,0.2500217549273128,2825.973036488746,2459825.9730364885,10.065231781485988,0.17878420817472912,1.0,11775,10741,330,299,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001271204521,/injections/inj_000680
inj_000681,1551303525,56,4,1,19.85662901503256,DET_FLUX,wd1856_like,1.132528286668013,2840.438912632164,2459840.438912632,10.440448941522606,0.2229142855742121,1.0,11775,11666,78,75,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551303525,/injections/inj_000681
inj_000682,1551390822,56,4,1,18.82436961089707,DET_FLUX,short_deep,0.2692561638344017,2834.7794513794283,2459834.7794513796,3.51842511151992,0.26229159885382247,1.0,11775,11775,108,108,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551390822,/injections/inj_000682
inj_000683,1551358712,56,4,1,19.25393314479236,DET_FLUX,roche_boundary,0.2673455761128604,2851.8733441129884,2459851.873344113,6.1136514174709164,0.26637250618997105,0.9999999701976776,11775,11740,186,184,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551358712,/injections/inj_000683
inj_000684,1551495049,56,4,1,19.65094771959258,DET_FLUX,wd1856_like,2.1698135637851315,2847.54013544964,2459847.5401354497,10.265680510819085,0.09072810962174012,1.0,11775,11561,41,37,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551495049,/injections/inj_000684
inj_000685,1551721457,56,4,2,19.61639430676295,DET_FLUX,short_deep,0.5021095784915937,2847.9527645413395,2459847.9527645414,17.782911458479333,0.11713890290186274,1.0,11775,11775,284,284,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551721457,/injections/inj_000685
inj_000686,1551276970,56,4,1,19.77185649236909,DET_FLUX,roche_boundary,0.2854687327515482,2851.9949581902983,2459851.9949581902,11.356995889925182,0.2537115764529841,1.0,11775,11651,326,323,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551276970,/injections/inj_000686
inj_000687,1551499757,56,4,1,19.75403905369379,DET_FLUX,wd1856_like,1.4423485251263615,2828.553268664181,2459828.553268664,4.014124132149013,0.19362690311582198,1.0,11775,11563,24,23,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551499757,/injections/inj_000687
inj_000688,1551320065,56,4,1,20.0553316108922,DET_FLUX,short_deep,0.4321441755548675,2839.632318506989,2459839.632318507,6.324239182131198,0.14329662112020025,1.0000000298023224,11775,11772,121,121,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551320065,/injections/inj_000688
inj_000689,1551304764,56,4,1,20.02411844102673,DET_FLUX,roche_boundary,0.20075206230278117,2834.608689829855,2459834.6086898297,10.005370669453109,0.2549755231602041,0.9999999701976776,11775,11668,408,405,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551304764,/injections/inj_000689
inj_000690,1551599853,56,4,2,19.67098063305799,DET_FLUX,wd1856_like,1.6948438228967186,2830.9181035307415,2459830.9181035305,8.438726273664436,0.3825196924674215,1.0,11775,11718,43,43,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551599853,/injections/inj_000690
inj_000691,1201292504,56,4,3,19.72412018517049,DET_FLUX,short_deep,0.4571724081726556,2834.348134787572,2459834.3481347878,18.85243099614558,0.07415276647391376,1.0,11775,10133,341,295,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201292504,/injections/inj_000691
inj_000692,1551607272,56,4,2,19.84698581257371,DET_FLUX,roche_boundary,0.32363732336378387,2830.1631254096474,2459830.1631254097,8.988108111647273,0.10327042197263124,1.0,11775,11713,224,221,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551607272,/injections/inj_000692
inj_000693,1551450291,56,4,1,19.6628605643827,DET_FLUX,wd1856_like,0.8923997020021168,2850.2429951775107,2459850.2429951774,11.68458935197164,0.18288676275086568,1.0,11775,11633,108,108,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551450291,/injections/inj_000693
inj_000694,1551738333,56,4,2,19.51182287644689,DET_FLUX,short_deep,0.9302651219212861,2839.233847091355,2459839.2338470914,6.928429028215909,0.3706648599025548,1.0,11775,11775,60,60,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551738333,/injections/inj_000694
inj_000695,1551767632,56,4,2,18.77457650222233,DET_FLUX,roche_boundary,0.3124696764605141,2834.9453422951833,2459834.9453422953,4.44672518803805,0.0867704318555398,1.0,11775,11775,112,112,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551767632,/injections/inj_000695
inj_000696,1551707671,56,4,2,19.2359768018561,DET_FLUX,wd1856_like,2.2174657778465447,2839.962172097378,2459839.9621720975,8.657955179749308,0.2733059365714739,1.0,11775,11775,32,32,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551707671,/injections/inj_000696
inj_000697,1551266112,56,4,1,19.68661595260934,DET_FLUX,short_deep,1.4336960500878997,2849.1363300225294,2459849.1363300225,9.187941836724374,0.03812231943279375,0.9999999701976776,11775,11632,50,50,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551266112,/injections/inj_000697
inj_000698,1551668104,56,4,2,19.95639040905189,DET_FLUX,roche_boundary,0.18372703185298614,2851.6687533510235,2459851.668753351,9.551914275884023,0.15542408585180698,1.0,11775,11775,424,424,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551668104,/injections/inj_000698
inj_000699,1551697498,56,4,2,19.4065387788128,DET_FLUX,wd1856_like,0.8918866136971386,2833.584163341068,2459833.584163341,11.06353254787333,0.07899976739204657,1.0,11775,11775,98,98,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551697498,/injections/inj_000699
inj_000700,611160563,56,1,4,19.59820458659073,DET_FLUX,short_deep,0.328618547023713,2834.927789294112,2459834.927789294,5.867217002947922,0.2757981632041916,1.0,11775,11574,143,142,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000611160563,/injections/inj_000700
inj_000701,154299618,56,2,1,17.52001538926411,DET_FLUX,roche_boundary,0.20841395204272703,2827.219929093419,2459827.2199290935,6.717686756993626,0.1471852067451305,1.0000000298023224,11775,10798,265,243,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000154299618,/injections/inj_000701
inj_000702,1551408368,56,4,1,17.65948310716772,DET_FLUX,wd1856_like,1.1237110511067583,2845.645945240493,2459845.6459452403,11.875574898240608,0.2138938254543179,1.0,11775,11775,89,89,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551408368,/injections/inj_000702
inj_000703,1551366294,56,4,1,19.79712737832997,DET_FLUX,short_deep,0.25744070933647256,2845.9509011309733,2459845.950901131,4.45245855442266,0.4471535886898823,1.0,11775,11657,140,139,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551366294,/injections/inj_000703
inj_000704,1201111051,56,4,4,19.59998533604442,DET_FLUX,roche_boundary,0.3093349254921271,2836.5195973478967,2459836.519597348,6.683690625394737,0.18679540228065486,1.0000000298023224,11775,11414,177,171,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201111051,/injections/inj_000704
inj_000705,1551415963,56,4,1,19.07676358713873,DET_FLUX,wd1856_like,0.9409686921927198,2830.3709505764978,2459830.3709505764,10.420616800102245,0.5360420852108294,1.0,11775,11645,90,90,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551415963,/injections/inj_000705
inj_000706,1551618794,56,4,2,20.00777624637731,DET_FLUX,short_deep,1.2627084793737555,2840.392342311086,2459840.392342311,12.46857232762108,0.27165246509254815,1.0,11775,11609,77,73,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551618794,/injections/inj_000706
inj_000707,1551564787,56,4,1,18.54833593743337,DET_FLUX,roche_boundary,0.269779368588271,2834.5328633274794,2459834.5328633273,10.150626461922291,0.13797023420148863,1.0,11775,11590,303,300,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551564787,/injections/inj_000707
inj_000708,1551415185,56,4,1,19.92715384753086,DET_FLUX,wd1856_like,2.0434349355256654,2841.5999265606556,2459841.5999265607,10.831653264994475,0.10041255916692161,1.0000000298023224,11775,11664,44,40,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551415185,/injections/inj_000708
inj_000709,1551535532,56,4,1,20.07383223833307,DET_FLUX,short_deep,0.8928474246203953,2849.5586162222594,2459849.5586162223,10.815425967562868,0.4824871385005105,1.0,11775,11645,103,103,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551535532,/injections/inj_000709
inj_000710,1551711775,56,4,2,18.29441007793859,DET_FLUX,roche_boundary,0.19332828335551233,2839.930684576377,2459839.9306845763,3.308763553546612,0.14754710818553857,1.0,11775,11775,139,139,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551711775,/injections/inj_000710
inj_000711,1551455817,56,4,1,19.59809454116987,DET_FLUX,wd1856_like,1.211756384252132,2845.0329362893062,2459845.0329362894,6.575562586148212,0.3633110974896177,1.0,11775,11605,46,46,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551455817,/injections/inj_000711
inj_000712,1551388933,56,4,1,19.73324149795085,DET_FLUX,short_deep,0.33155912919770586,2826.4095646706646,2459826.4095646706,15.260787669884747,0.03543942884571412,1.0,11775,11775,376,376,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551388933,/injections/inj_000712
inj_000713,1271207175,56,4,4,17.68177405649422,DET_FLUX,roche_boundary,0.27407738598908526,2825.831852348356,2459825.8318523485,14.178146274002588,0.13433318441077313,1.0,11775,10573,425,386,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001271207175,/injections/inj_000713
inj_000714,1551731401,56,4,2,19.41623528156154,DET_FLUX,wd1856_like,2.0090234664224167,2825.893266722942,2459825.893266723,9.55609685179582,0.3446376094637704,1.0,11775,11775,34,34,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551731401,/injections/inj_000714
inj_000715,1201290778,56,4,3,19.69522624444063,DET_FLUX,short_deep,1.024972068921849,2849.6224980221614,2459849.6224980224,17.82432710978741,0.0316884848530144,1.0,11775,10105,144,120,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001201290778,/injections/inj_000715
inj_000716,1551367483,56,4,1,19.52507216070479,DET_FLUX,roche_boundary,0.3106698757507995,2833.255497411722,2459833.255497412,5.582273551483551,0.24073768772943083,1.0,11775,11682,146,144,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551367483,/injections/inj_000716
inj_000717,1551606485,56,4,2,18.98022195788065,DET_FLUX,wd1856_like,1.6086802124474384,2848.4885600637035,2459848.4885600638,7.763784910448589,0.12721840107485632,1.0,11775,11738,40,40,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551606485,/injections/inj_000717
inj_000718,1551409228,56,4,1,17.91827067001874,DET_FLUX,short_deep,0.12046009437094987,2844.531074675165,2459844.5310746753,11.454250877342144,0.09340893365463156,1.0,11775,11775,786,786,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551409228,/injections/inj_000718
inj_000719,1551219998,56,4,1,19.97869830686495,DET_FLUX,roche_boundary,0.18559720585441766,2852.134666260035,2459852.13466626,10.943537149837073,0.2650067847304858,1.0,11775,11528,481,472,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551219998,/injections/inj_000719
inj_000720,1551434493,56,4,1,18.88037457034292,DET_FLUX,wd1856_like,1.4043026605660553,2828.8601863050444,2459828.860186305,8.726764540258227,0.36741507089425496,1.0,11775,11639,51,51,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551434493,/injections/inj_000720
inj_000721,1551303384,56,4,1,18.60573258085837,DET_FLUX,short_deep,1.0978609892342683,2844.0594358718477,2459844.059435872,7.2180775174897205,0.3696516101271069,1.0,11775,11663,53,51,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551303384,/injections/inj_000721
inj_000722,611102613,56,1,4,18.56678155927005,DET_FLUX,roche_boundary,0.2813797489198632,2845.6794786027062,2459845.6794786025,5.805611792861466,0.28273650467208306,1.0,11775,11575,168,167,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000000611102613,/injections/inj_000722
inj_000723,1551420779,56,4,1,18.7325787343293,DET_FLUX,wd1856_like,1.1962966153988066,2852.1843992733156,2459852.1843992732,10.24830134318597,0.09504062365368605,1.0,11775,11653,68,68,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551420779,/injections/inj_000723
inj_000724,1551392693,56,4,1,17.39318618372224,DET_FLUX,short_deep,0.1484043758816925,2839.786724593643,2459839.7867245935,15.958438424268671,0.12050882823460822,1.0,11775,11775,878,878,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551392693,/injections/inj_000724
inj_000725,1551513204,56,4,1,18.88553316123012,DET_FLUX,roche_boundary,0.264594664163988,2841.9530116092346,2459841.953011609,12.708470754981343,0.20035861018655002,1.0,11775,11585,394,386,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551513204,/injections/inj_000725
inj_000726,1551675973,56,4,2,18.0381278403763,DET_FLUX,wd1856_like,1.8154539289712184,2837.6913648785116,2459837.6913648783,5.349239000501077,0.4746513418364415,1.0,11775,11775,24,24,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551675973,/injections/inj_000726
inj_000727,1551238594,56,4,1,19.38466707783108,DET_FLUX,short_deep,0.5551789220803891,2842.1292848249745,2459842.129284825,11.300952840552103,0.30341835461387645,1.0,11775,11612,166,166,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551238594,/injections/inj_000727
inj_000728,1551564040,56,4,1,18.86899658217192,DET_FLUX,roche_boundary,0.29431275124765033,2837.967829877983,2459837.967829878,7.654023675959191,0.09469642166964903,0.9999999701976776,11775,11596,212,210,test,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551564040,/injections/inj_000728
inj_000729,1551707778,56,4,2,19.51308318432517,DET_FLUX,wd1856_like,1.4470788500597909,2848.4405888631827,2459848.440588863,8.30880624527336,0.08490809869273193,1.0,11775,11775,51,51,validation,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551707778,/injections/inj_000729
inj_000730,1551408004,56,4,1,18.1904155738182,DET_FLUX,short_deep,0.5486490514032288,2846.554776091668,2459846.5547760916,10.721413130679183,0.32444744928242053,1.0,11775,11775,157,157,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551408004,/injections/inj_000730
inj_000731,1271205067,56,4,4,19.92086455766265,DET_FLUX,roche_boundary,0.26500847140402134,2848.0768582138026,2459848.0768582136,6.227529397877632,0.2897750292425455,1.0,11775,10733,194,177,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001271205067,/injections/inj_000731
inj_000732,1551487553,56,4,1,19.06624783864387,DET_FLUX,wd1856_like,2.0561282956783837,2834.3348748734747,2459834.3348748735,6.164894447323055,0.28739638578253185,1.0000000298023224,11775,11618,28,28,train,planet_like,injection,/pdo/users/tehan/twirl_stage3/s56_twirlfs_v2_lc_export/s56_twirlfs_v2_lc_export_1000.h5,/targets/0000001551487553,/injections/inj_000732
